variable_name,label,source_file,source_directory
capture_antibody_clonality,Clonal state of the antibody,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_clone,Name of the antibody clone,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_expression_system,Expression system used to express antibody,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_formulation,Formulation of antibody,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_id,Unique identifier or catalog number of antibody given by supplier,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_modification,Name of modification attached to the antibody,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_modification_role,Role of the modification,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_name,Name of the capture antibody,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_source,Supplier of the antibody or antibody conjugate or publication DOI link,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antibody_source_url,URL of supplier catalog page or publication DOI link,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_expression_system,System used to express protein,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_id,"Protein Sequence Database id, e.g., UniProt accession number or NCBI GenPept id",Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_modification,Name of modification attached to the antigen,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_name,UniProt preferred protein name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_region,Domain or subunit name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_region_end,End residue number of region,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_region_start,Start residue number of region,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_source,Supplier of antigen or publication,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_antigen_source_url,URL of supplier catalog page or publication DOI link,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_formulation,Formulation of aptamer,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_id,Unique name or identifier for aptamer,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_Kd,Dissociation constant of aptamer with target,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_Kd_method,Method for ascertaining aptamer Kd,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_Koff,Off rate of aptamer with target,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_Kon,On rate of aptamer with target,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_modification_3prime,Name of modification attached to the 5' end. This may include a spacer modification.,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_modification_3prime_role,Role of the 3' modification,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_modification_5prime,Name of modification attached to the 5' end. This may include a spacer modification.,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_modification_5prime_role,Role of the 5' modification,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_purity,Percent purity after purification,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_sequence,5' to 3' nucleic acid sequence,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_source,Supplier or instrument used for synthesis,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_source_url,URL of supplier catalog page or publication DOI link,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_organims_taxonomy_id,NCBI taxonomy id for organism,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_organism_name,NCBI organism name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_organism_subtype,Subtype of organism,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_protein_id,UniProt accession number,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_protein_name,UniProt preferred protein name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_protein_region,Domain or subunit name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_aptamer_target_protein_sequence,Protein sequence (if not available in UniProt),Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_expression_system,System used to express protein,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_formulation,Formulation of receptor,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_id,"Protein Sequence Database id, e.g., UniProt accession number or NCBI GenPept id",Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_modification,Name of modification attached to the receptor,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_name,UniProt preferred protein name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_region,Domain or subunit name,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_region_end,End residue of region,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_region_start,Start residue of region,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_sequence,Amino acid or (nucleic acid sequence?) of the receptor,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_source,Supplier of antigen or publication,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_source_id,Unique identifier or catalog number of receptor given by supplier,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_source_name,Name of receptor given by supplier,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
capture_receptor_source_url,URL of supplier catalog page or publication DOI link,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad
cardio_assessment,Did the patient have any cardiovascular diagnostic assessment performed (beyond physical exam)?,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cardiomyop,Cardiomyopathy,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cardiovascular_disease,Cardiovascular disease,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
cardiovascular_disease,Cardiovascular disease,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad
cause_mortality,Cause of death,Demographics_and_Clinical.csv,RADx-DHT
cause_mortality_v2_7bb62a,Cause of death,Demographics_and_Clinical.csv,RADx-DHT
cause_mortality_v2_7bb62a_v2,Cause of death,Demographics_and_Clinical.csv,RADx-DHT
cause_mortality_v4,Cause of death,Demographics_and_Clinical.csv,RADx-DHT
cause_mortality_v5,Cause of death,Demographics_and_Clinical.csv,RADx-DHT
cc_asthma_2,"Asthma ",RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_asud_2,Alcohol or substance use disorder,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_autoimm_2,Autoimmune disease,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_cancer_2,Cancer diagnosis and/or treatment within the past 12 months,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_chronickd_2,Chronic kidney disease (CKD),RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_clung_2,Other chronic lung disease,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_copd_2,Chronic obstructive pulmonary disease (COPD),RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_cvd_2,Cardiovascular disease (CVD or heart disease),RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_depression_2,Depression,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_diabetes_2,Diabetes,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_hypertension_2,"Hypertension (HTN, high blood pressure)",RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_imm_2,Immunocompromised condition,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_intrav_2,Intravenous drug use,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_otherchroniccond_2,Other chronic condition,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_othermh_2,Other mental health disorder,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cc_sickle_2,Sickle Cell Anemia,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cereb_hem,Cerebral hemorrhage at birth,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
cervical_lymph,"If swollen glands, Cervical lymphadenopathy (at least 1.5 cm in diameter?)",RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
checkup_yr,"DURING THE PAST 12 MONTHS, did this child see a doctor, nurse, or other health care professional for sick-child care, well-child check-ups, physical exams, hospitalizations, or any other kind of medical care?",RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
chf,"Congestive Heart failure (CHF, Heart Failure)?",survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT
child_absent,"Since start of the current school year (or past school year if on summer break), about how many days did this child miss school (including missing remote learning)?",RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_absent_covid,About how many days did this child miss school (including missing remote learning) because of illness of you or a family member from COVID-19?,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_accepted,My child feels accepted by other kids their age,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_accepted_sr,I feel accepted by other kids my age,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_alert,(3-12) My child was alert,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_atease,(13-17) I felt at ease/(3-12) My child was at ease,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_attentive,(8-17) I felt attentive,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_befriend,Other kids want to be my child's friend,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_befriend_sr,Other kids want to be my friend,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_bewith,Other kids want to be with my child,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_bewith_sr,Other kids want to be with me,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_calm,(8-12) I felt calm,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_cheerful,(13-17) I felt cheerful/(3-12) My child was cheerful,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_concentrate,(8-12) I felt able to concentrate,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_confident,(8-12) I felt confident/(3-12) My child was confident,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_content,(13-17) I felt content,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_counton,My child is good at making friends,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_counton_sr,I am able to count on my friends,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_delighted,(8-12) I felt delighted/(3-12) My child was delighted,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_energetic,(8-12) I felt energetic,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_enthusiastic,(8-12) I felt enthusiastic/(3-12) My child was enthusiastic,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_everything_sr,I am able to talk about everything with my friends,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_goodnatured,(13-17) I felt good-natured,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_happy,(3-12) My child was happy,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_help,My child and his/her friends help each other out,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_help_sr,My friends and I help each other out,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_iep,Does your child have an Individualized Education Plan (IEP) or 504 plan?,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_iep_duringcovid,"During the pandemic (since March 2020) were your child's services less, the same, or more frequent compared to before the pandemic?",RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_iep_precovid,Was your child receiving any specialized services or resources on an Individualized Education Plan (IEP) or 504 plan in the 2019-2020 school year before the pandemic?,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_inspired,(3-12) My child was inspired,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_interest,My child shows interest in other children,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_interested,(13-17) I felt interested/(3-12) My child was interested,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_joyful,(13-17) I felt joyful/(3-12) My child was joyful,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_laughs,My child laughs and smiles with other children,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_makefriends_sr,I am good at making friends,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_peaceful,(13-17) I felt peaceful,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_playswell,My child plays well with other children,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_shares,My child shares with other kids,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_talkto,Other kids wants to talk to my child,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
child_talkto_sr,Other kids want to talk to me,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
children_live_with_you,Do any school-aged (K-12 or equivalent) children live with you?,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT
chills,Chills,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
chills,Chills,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad
chores_home,Doing chores at home,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
chronic_kidney_disease,Chronic kidney disease,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
chronic_kidney_disease,Chronic kidney disease,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad
chronic_liver,Chronic liver disease,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
chronic_lung_disease,Chronic lung disease,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
chronic_lung_disease,Chronic lung disease,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad
chronic_oth,Other chronic condition,Demographics_and_Clinical.csv,RADx-DHT
cig_day,"On average, how many cigarettes per day have you smoked in the past 30 days (use 1 if less than one)",survey_data_dictionary_origcopy.csv - Your Smoking History.csv,RADx-DHT
cigarette_ever,"Have you ever smoked a cigarette, even one or two puffs?",survey_data_dictionary_origcopy.csv - Your Smoking History.csv,RADx-DHT
cigarette_past30days,Have you smoked cigarettes in the past 30 days?,survey_data_dictionary_origcopy.csv - Your Smoking History.csv,RADx-DHT
circum_cm,How many centimeters?,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
circumference_known,(0-2) Do you know your child's head circumference?,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
clinical_cutoff,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad
clinical_sensitivity,The proportion of subjects with the target condition in whom the test is positive; calculated as 100xTP/(TP+FN). Used for comparison with a reference (Gold) standard.,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad
clinical_sensitivity_ci_min,Lower bound of confidence interval.,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad
clinical_sensitiviy_ci_percent,Percent used to define two-sided confidence interval.,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad
clinical_sensitvity_ci_max,Upper bound of confidence interval.,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad
clinical_specificity,The proportion of subjects without the target condition in whom the test is negative; calculated as 100xTN/(FP+TN).,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad
cocaine_use_2,Cocaine or crack,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP
Cohort,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT
cold_flu_sx,Have you had cold or flu symptoms (enough that you would say that you had a cold or the flu)  in the past year?,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT
Collection Method,,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source
Collection Site,,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source
collection-date,,data_dictionary_test.xlsx [Test].csv,RADx-DHT
collection_storage_temp,,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source
collection_storage_temp,Temperature at which the sample was stored after collection and prior to reaching the lab,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
collection_storage_time,,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source
collection_storage_time,Duration of time the sample was stored after collection and prior to reaching the lab,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
collection_water_temp,,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source
collection_water_temp,Sample temperature at time of collection,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad
college_child,Do you have college aged children who have recently started or returned to on-campus instruction?,survey_data_dictionary_origcopy.csv - Return to School and College.csv,RADx-DHT
college_child_home,Is your college aged child (or children) living in your household while attending school on campus?,survey_data_dictionary_origcopy.csv - Return to School and College.csv,RADx-DHT
college_child_live_wih_you,Do you have a college-aged child (under the age of 25) who usually does not live in your home but who has returned home and is living in your house because of the coronavirus pandemic?,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT
