datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,in_the_past_7_days_how_many_people_have_you_had_direct_contact_with_outside_of_your_household2,"In the past 7 days, how many people have you had direct contact with, outside of your household? Your best estimate is fine.<br><br><em>""Direct contact"" means: a conversation lasting more than 5 minutes with a person who is closer than 6 feet away from you, or physical contact like hand-shaking, hugging, or kissing.</em>",,survey__weekly_survey_origcopy.csv,RADx-DHT,3391199df9c95dd815204a9cc9e36b1ab63360376ef2f9e011309a9a66c87609eb801f8f568bf73c81637fe2fdc6fda8b3a837c149e80439297e4639b6904199
text,in_the_past_7_days_how_often_did_you_wear_a_mask_when_in_public2,"In the past 7 days, how often did you wear a mask when in public?","[""all_the_time"",""a_little_of_the_time"",""none_of_the_time"",""i_have_not_been_in_public_during_the_past_7_days"",""most_of_the_time"",""some_of_the_time""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a31515b993ee87ef463321898e96ee1dfe151a9766c1ca12837deb96559afecffce67113c0742a61e2d630cc867c7744fbfb6db53a835ccac9c54e2476007299
text,in_the_past_7_days_have_you_traveled_outside_of_your_state2,"In the past 7 days, have you traveled outside of your state?","[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,8206fddbff98589d28bcf9cfdbc0a90fc232cf0c82948c34d8733b760c9ac684eb6e26c7fb0e449ccbea6be4c257a8cda435fe77de0de91cbd5e93ad4d19c951
text,have_any_members_of_your_household_other_than_yourself_experienced_flu_like_or_coronavirus_like_symptoms_recently2,Have any members of your household (other than yourself) experienced <em>flu-like or coronavirus-like symptoms</em> recently?,"[""yes_within_the_last_7_days"",""yes_within_the_last_14_days"",""yes_more_than_14_days_ago"",""no"",""i_live_alone""]",survey__weekly_survey_origcopy.csv,RADx-DHT,381ac7b220f92a8fdb955e1a12a34fa6a52d333b3b9e92d9529ca29b416838d33405bc6f2785cc243278b29c5a8c252e4f262ff06a40c219eef64688de520cd3
text,has_anyone_else_you_regularly_interact_with_outside_your_household2,"Has anyone else you regularly interact with outside your household (e.g., family members, friends, coworkers, acquaintances) experienced<em> flu-like</em> or <em>coronavirus-like symptoms</em> recently?","[""yes_within_the_last_7_days"",""yes_within_the_last_14_days"",""yes_more_than_14_days_ago"",""i_don_t_know_i_m_not_sure"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,b771b1ce0ea9beab231a6fac2fcb2f28aa99b30610aac8105491100a8e9e041288d9befe4bb9c4eaa85689167a33c30a82a059657d0b1a68c048bcb693115101
text,in_the_past_7_days_have_you_had_direct_contact_with_anyone_who_was_recently_diagnosed_with_covid_19_or_the_flu2,"In the past 7 days, have you had direct contact with anyone who <span style=""text-decoration: underline;"">was recently</span> diagnosed with COVID-19 or the flu?<br><br><em>?Direct contact"" means: a conversation lasting more than 5 minutes with a person who is closer than 6 feet away from you or physical contact like handshaking, hugging, or kissing.</em>","[""no"",""yes""]",survey__weekly_survey_origcopy.csv,RADx-DHT,3854ce285f53c097168373620ee5c5ec03c48753d4a9d0d49cfe7a760375e3bd460115ac97c9f556f9ab27a2dc46253286fb8062692354107c1814d6810fa3d6
text,was_this_person_a_member_of_your_household2,Was this person a member of your household?,"[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,521a85e39b1440b99ecd3772bed9ef0c28133aac07c529618eaa70af148a4defa7fce4f26042eebe104a70ddfc43836e4876c2c71a0ba846714595b9743fd74c
text,did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently2,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?","[""yes"",""no"",""i_don_t_know_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,15bbdb9f7a102808b42192c2dd0bb67ea2580cf6d04dd453c3957e00f0644841f97fb6965f65d83ba9320d204d6330a1907b6860e872f0965b434f49b6d11ed5
text,when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot2__date_flu_vaccine,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Date Flu Vaccine",,survey__weekly_survey_origcopy.csv,RADx-DHT,881c66d65ab9b59cde0bf7fb2e3f9d4893963bb4355d0bbb5df680d8dc8e3677958984081d9ec80dfed3b0c224bec12ac470daf803dc9e833c5bb7de81eb7d6f
text,did_you_receive_a_covid_19_or_coronavirus_vaccine_recently2,"Did you receive a COVID-19 or coronavirus vaccine <span style=""""text-decoration: underline;"""">recently</span>?","[""no"",""yes"",""i_don_t_know_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,0c342c8c7e492751b58d91c553b7a9811773d9b760fa5bd09dad28bb02cc354f6038813c81a015bda290898c7bee6fe5ecbdc1aa6719ebaf45acbb7e2c9215cd
text,when_did_you_receive_a_covid_19_or_coronavirus_vaccine2__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine??<br><em>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",,survey__weekly_survey_origcopy.csv,RADx-DHT,f0ea0871a6c62b3e2b7df6fb1d17db3ad1ad9de26e01a8bbf313a1a014b453b7fdc9fde0eb5bd190821aeb85c1ac9c0b6d11af326fd5300959d1a9fe67e52c23
