Id,Description,Datatype,Units,Enumeration,Label,Additional Missing Value Codes,Terms,Unit,Section,ui,Notes,min,max,CDE Reference,pattern,phi_id,branching_logic,required,form_name,header,Variable Classification,Validation,Field Notes,Branching_Logic,CDE_Reference,Custom Alignment,source_file,source_directory,Program,Title,Summary,Digest (Id|source_file|source_directory)
voc_specimen_type,,,,"1,Breath | 2, Skin",Specimen type from which VOC was collected,,,,VOC,category,,,,RADx-rad DCC,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,0bb5597846fee49a36c7b0a64d9e6c41920588a8d017b0b668e083233cbbd85ae585a05beab9f776caeada8cf93e683f2df46abe0de11d54665eb79aef1b61f2
ch2o,,,nmol/l,,,,,,formaldehyde,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,0ade7cf1533ec60e85891927c9947cedeae6586e8c5d148d789fc92f63a8f4aada2bea28013a6ea1afb0b11309d1e1dfdf340b5f4e7b8f157f0dc2654c0e85dd
c2h4o,,,nmol/l,,,,,,"acetaldehyde ",,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,8c422246b8fe2e8e3f12d757fe78f943ca6e3995328fe6e8b3d3e72d12af85bb0df4d52e3b7b29d302726473457de8aef163dd3918e408dd4a09fe3b5b210f8e
c3h6o,,,nmol/l,,,,,,propanal,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,9da949259d81c1def5f5af9d924b843b258ca7286546bd2e30d011d5f4367b6a25482efd3d86af3c0b0a3f7ce53e24faf87ea07e748646801b8b36172294a5fa
c4h8o,,,nmol/l,,,,,,butanal,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,78c0727c44d4ea232f51b991e4340c5a4d01f46df514e4c9df3a3e6573e74817eed04b68ba9d370ed458acbad0fcec3229c8ea68210747a46b0e7f33053e7094
c5h10o,,,nmol/l,,,,,," pentanone ",,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,4ddf6bef962c0532b6e0aa95dd150fbfa7373443ac222ec91a3a96bce944cf4f8bba93d0929b4526c77b3d8cbfece78058de2f1d3bbbe095b2c9e39b2d9f6ece
c2h4o2,,,nmol/l,,,,,,hydroxyacetaldehyde,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,d576f91289408922994da1cdc00733cbcc7e3009dd91241f4acbe5a060da9eb9e3ce96bbcbe8d04e966d4bfefbed44b8e16366bdd55c1c4093be3352d613228c
c7h14o,,,nmol/l,,,,,,heptanone,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,f4ad33d6f1fe9c3ec60867a96d274027564c20b10edf00b4b33b6536fc02cecd4614f3f89e08f374fd8a066acda56a012d11948732c7b0c08d06d9ea34f6515f
c8h16o,,,nmol/l,,,,,,Octanone,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,088fe0183fba05599e780a47ff437b37e6b75b693b3df571b62307bbd0fb5bfc41b7ce4b44c0a735641f2a28c3d1fd611b137de41c8b7db318ea57e1df2f235d
c9h18o,,,nmol/l,,,,,,nonanal,,,,,,,,,,,,,,,,,,Rad_017_787_breath_DICT_origcopy_v1.csv,phs002563,RADx-rad,A Handheld Microchip for GC Analysis of Breath to Screen for COVID-19,This project will develop a handheld breath collection tool that would be used in conjunction with a portable GC with a photoionization detector resulting in mobile breath analysis technology for rapid screening for COVID-19. The handheld tool will be a closed system for trapping select volatile organic compounds on a microfabricated silicon chip.,f6662d56207da889ef8e25ca733f1972ed21e4251470df24d5739de6dc9535413f3bb8de26c7ab8474ee1140779687a7c57b2d4433a14016d6448001a6e6e207
selex_round_number,,,,,Round of SELEX the aptamer sequence appears in,,,,Aptamer Identification,float,,8,12,,,,,,,,,,,,,,rad_014_316-01_SNAP1_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",f166483a92e7987e0c77b4020de2b03ddd81c7cc52d565608f5b0c0e72ed9860f822d1024578aa3fe27ec161738a2b4a2564d41004cb50ee98e0a6689497784a
selex_sequence,,,,,Aptamer DNA sequence without 5' and 3' constant regions,,,,Aptamer Identification,sequence,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP1_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",26f421a95b1c3dd39f26a9157db756db0f72d32c00d4233b5b75796e710e7ae2e12673fb275b846f55abafb442680ad4a77ebd48009e9969811df0b204b3a344
selex_rank,,,,,Rank of aptamer among other sequences in its SELEX round,,,,Aptamer Identification,float,,1,,,,,,,,,,,,,,,rad_014_316-01_SNAP1_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",7dd1249e42725a994295c39bc43e4d72f647f1211f22eb6d3cb8d454ef0164b791cc29c405fe725340d8ffecb3c2f741e4362b4b74b2e75686854589a9a3ad37
selex_read_count,,,,,Number of times the aptamer sequence is read,,,,Aptamer Identification,float,,0,,,,,,,,,,,,,,,rad_014_316-01_SNAP1_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",c810c06d731d272722e887bf33047d03ed1694cfbaa37eae375ce12d0be10856e189ac8078c6fb4d0775b1b6f107a069dd4a3f8470774f70479b7c6dc7bceffc
aptamer_sequence,,,,,"Aptamer DNA sequence, in full",,,,Aptamer Characterization,sequence,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",a98b53feab6ad8ce976ee5e4e5a59b865852d5e8f25931d7cc311ca8f0dbc68752022e0495406af777a18efbbc90c9c47f8c3c4225d8bd83191ccb010225a879
bli_aptamer_concentration,,,,,Concentration of aptamer used in BLI study,,,nanomolar,Aptamer Characterization,float,,0,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",52866d8a13f8c652bdf57ad4aa273acee91399ac740a6350d2145c0fac0042716f1f538299936d34f40a03544a66b2bc4d04b9e5f46225c3164519242d5aefb9
bli_protein_strain,,,,,Virus strain of protein used in BLI study,,,,Aptamer Characterization,text,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",06b501c20fd7276ac9bfa246de83159554c2a427b1131e832423d0dfeb37231988feae56361055932c6f3dbbdd203c1df714a717131155674265c6a3088a097d
bli_protein_part,,,,,Part of spike protein used in BLI study,,,,Aptamer Characterization,text,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",cdec723a4b42a9d9139a7cf108a9a9d2d5533992489c30ddb54b3665048aad99b9232745759cb2486a69236eb97f372c9010e09eae18597bf6306d9b20b2a1dd
bli_protein_origin,,,,,Place of manufacture of protein used in BLI study,,,,Aptamer Characterization,text,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",656cc0d214a90b2a2ee98a689b0af0e4f60dd4dc23109206dc24227d152705128c7965a088e75d3d45f93134da4f6ff146a14a774ad67d1caea02c66521cc99d
bli_time,,,,,Time (x-axis) of measurement taken,,,seconds,Aptamer Characterization,float,,0,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",b331e93a0375d0031ec212f1bc79d14083f94a79db1289a0f50e044509787dc455eb14da470c9ac04a04a116d074afa509f5d994a2c0af028142ea62be79f7ec
bli_binding,,,,,Binding (y-axis) of measurement taken,,,nanometer,Aptamer Characterization,float,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",8fa756f100de9fa1390a303399c67b0ea43aa6ea486a94023c5646cb08af4ecd760e04418742c199500163e1eead3945b6f14c931383af345c0aef0c877ac39e
bli_fit,,,,,Fit of binding curve (Y-axis) based on measurement taken,,,nanometer,Aptamer Characterization,float,,,,,,,,,,,,,,,,,rad_014_316-01_SNAP4_DICT_origcopy_v1.csv,phs002565,RADx-rad,"Touchscreen-compatible, Real-Time Electrochemical Sensing of SARS-CoV-2","This project will integrate aptamer-based biosensing of SARS-CoV-2 into a touchscreen device. The main objectives are to 1) engineer conformation switching aptamers for electrochemical sensing of SARS-CoV-2 binding, 2) develop nanogap capacitive sensors as a uniquely complementary approach to capacitive touchscreen technology and 3) build and test an integrated biosensor and touchscreen array that can detect SARSCoV-2 from patient samples.",4dcfd172d52e9397ac8128145666aa5c0c6be694c1af5eea8a74433ea1040a41f1f68a083bdda5bd711da65e03c0b8d9310b9036ffe5a1a6e7da94c63ce005a3
